timestamp,temperature_c,humidity_pct,pressure_hpa,vibration_g,label
2025-08-01 00:00:00,27.365660495705317,60.620602135930724,1013.4502334540769,0.725818590552286,0
2025-08-01 00:01:00,25.7555097199392,58.0880698691029,1012.8933140755065,0.4204617929732508,0
2025-08-01 00:02:00,27.90752266336645,63.8344838179426,1014.7280872521485,0.7251954322375578,0
2025-08-01 00:03:00,28.139149336126533,48.015117859313385,1014.2134663548235,0.4135156079149759,0
2025-08-01 00:04:00,24.67271969876522,53.77970090292993,1007.0283549317802,0.9967176122264125,0
2025-08-01 00:05:00,25.45483649979287,52.88593144470544,1014.0904844088569,1.3819576774670428,0
2025-08-01 00:06:00,27.174350042447042,46.07916253369948,1010.9930411809918,0.8209852634163323,0
2025-08-01 00:07:00,26.644939699755557,59.72566465169389,1010.1565425171026,0.541263403634614,0
2025-08-01 00:08:00,27.007758208356854,53.73086625383113,1012.6230531792529,0.06658541737633539,0
2025-08-01 00:09:00,26.00775513951896,58.26945069880093,1013.82194221806,0.2788839713644147,0
2025-08-01 00:10:00,28.090173079727663,65.55354462343524,1009.7185307794264,1.088715457756784,0
2025-08-01 00:11:00,27.971732825331813,53.33843619399374,1014.409152834115,0.44270203918223167,0
2025-08-01 00:12:00,27.121105602067814,53.026307643678386,1014.5266776950632,0.6072912795783719,0
2025-08-01 00:13:00,28.398043678412343,55.448949582412915,1013.093952392599,0.8638314936447945,0
2025-08-01 00:14:00,27.60985004233034,59.35104027912306,1011.2647527395459,1.070572449840448,0
2025-08-01 00:15:00,26.02117154792423,52.35168669225911,1011.0412439916214,0.6501032697090404,0
2025-08-01 00:16:00,27.4983061198943,52.05603810228922,1015.0518642631605,0.5988332825834912,0
2025-08-01 00:17:00,18.699445917379943,56.607017074640716,1009.9775546270082,1.3326697245270729,1
2025-08-01 00:18:00,28.116907638151,56.58618831367939,1015.1289409216383,0.5430905458401957,0
2025-08-01 00:19:00,27.006335472826258,45.674510505209994,1012.6696016817391,0.5565451991767612,0
2025-08-01 00:20:00,26.847889757943815,49.355003288267525,1012.8083310007142,0.8029700293834684,0
2025-08-01 00:21:00,26.256085841645994,61.61830895922734,1009.5838245891733,0.7463228794586215,0
2025-08-01 00:22:00,28.543726208425014,56.66490864507432,1012.7065667397428,1.232901326639646,0
2025-08-01 00:23:00,26.8947150708071,51.41983621791426,1014.2271710320227,0.8097122041588574,0
2025-08-01 00:24:00,26.569629384018395,54.076363847541096,1010.3271798242961,0.9877863870234569,0
2025-08-01 00:25:00,26.664533239295697,54.89626471532957,1013.9972717345037,0.4321787058192172,0
2025-08-01 00:26:00,27.72933359367834,58.14099530060888,1013.178024507358,0.8312893225075677,0
2025-08-01 00:27:00,22.63651363444265,46.09829637134787,1011.7124887723354,4.904719699756725,1
2025-08-01 00:28:00,27.592774608639303,51.03292486087522,1014.7093461729826,0.7988633158241394,0
2025-08-01 00:29:00,27.61794437891812,56.03900244318151,1008.5954864620429,0.8721286495287102,0
2025-08-01 00:30:00,29.674398074820594,54.354955099440396,1013.6933614974874,0.7124672110003684,0
2025-08-01 00:31:00,26.620182724557438,32.98471589454839,1003.8416685454816,1.3018314303686982,1
2025-08-01 00:32:00,26.496647205882205,49.258457060441714,1015.8798862782013,1.0569949422771132,0
2025-08-01 00:33:00,26.138266823695492,56.39184011023417,1013.779613441077,0.9943113332072742,0
2025-08-01 00:34:00,27.85742283599428,59.69041217050421,1012.3966384477383,0.8910715480925033,0
2025-08-01 00:35:00,28.476465460217003,56.9624983828869,1011.7283948869048,1.140840204432511,0
2025-08-01 00:36:00,26.988410622846335,55.39135113136682,1012.3941484121888,0.340757675632696,0
2025-08-01 00:37:00,26.120406280128027,54.32740994004739,1014.0876144958359,1.042570779497644,0
2025-08-01 00:38:00,26.142660625859055,28.95304792043937,996.3186887115501,0.45218892200011923,1
2025-08-01 00:39:00,27.91619094846886,54.42198207824742,1014.5148476361007,0.5589152202333175,0
2025-08-01 00:40:00,28.030823547577675,60.408204071461434,1017.2663210360066,0.840348111015417,0
2025-08-01 00:41:00,27.985078099787035,54.197456402088676,1012.8762335297453,1.1037741120985445,0
2025-08-01 00:42:00,26.729053054530738,50.72252875969394,1010.3112103934334,0.602543983521237,0
2025-08-01 00:43:00,28.000627240812236,52.50510204654266,1010.3105105073672,0.8582709927431583,0
2025-08-01 00:44:00,28.05642273303702,55.61761284467687,1014.5531311034232,1.1062593010087824,0
2025-08-01 00:45:00,28.373189280896355,53.026551529661994,1012.8805076420791,1.1307538524303902,0
2025-08-01 00:46:00,29.350837729721952,56.884812872158335,1014.7536617921281,1.4863224396339791,0
2025-08-01 00:47:00,28.767795049533852,57.04733429666037,1011.9327315016812,2.2272653990421762,1
2025-08-01 00:48:00,29.5085307598743,58.68855677559428,1014.6612470950797,1.5685827428983796,0
2025-08-01 00:49:00,28.969280294087376,61.087751116957975,1012.6834016531005,1.3754225269471942,0
2025-08-01 00:50:00,29.42947638399574,59.15670483876847,1011.5349918893521,1.3305636245488883,0
2025-08-01 00:51:00,30.03442337488245,50.46487805880193,1012.1980030423953,1.6688462995330995,0
2025-08-01 00:52:00,27.722631556949022,50.59666840889098,1010.6058912891535,1.6105663771431669,0
2025-08-01 00:53:00,29.281950691851627,54.31522776954717,1016.9787191171632,2.057985367365084,0
2025-08-01 00:54:00,26.62230910593337,52.61954284663877,1012.807236372883,0.8130054089460566,0
2025-08-01 00:55:00,26.42349529596893,49.5210008901865,1014.2890281773643,0.5842079488687608,0
2025-08-01 00:56:00,26.863366815007712,52.64950408282202,1011.9262617342584,1.1962387534459458,0
2025-08-01 00:57:00,28.99085220790447,52.49546185917084,1010.8961443560404,0.5161381701900264,0
2025-08-01 00:58:00,26.16130666441166,51.60111516499291,1012.5322389781642,0.6701422330254564,0
2025-08-01 00:59:00,28.3656155840742,53.19704438999418,1015.2023850667584,0.8597906664724544,0
2025-08-01 01:00:00,25.18761151014305,59.914800258778705,1011.9585364172034,0.9230137234424571,0
2025-08-01 01:01:00,26.80856293558345,55.50202436393461,1011.2589360545412,1.0193941303857996,0
